193715,8.875,56.375,1
186521,10.375,57.625,1
210949,-2.625,53.375,1
185020,-4.875,57.875,1
186547,16.875,57.625,1
186523,10.875,57.625,1
719049,-57.625,-34.875,1
213860,5.125,52.875,1
190836,9.125,56.875,1
446841,-69.625,12.375,1
226801,0.375,50.625,1
234948,-122.875,49.125,1
131818,14.625,67.125,1
137445,-18.625,66.125,1
439677,-60.625,13.625,1
593847,-38.125,-13.125,1
345960,-89.875,29.875,1
147647,11.875,64.375,1
720502,-54.375,-35.125,1
825557,-70.625,-53.375,1
186473,-1.625,57.625,1
536167,-58.125,-3.125,1
186464,-3.875,57.625,1
210989,7.375,53.375,1
210947,-3.125,53.375,1
187904,-3.875,57.375,1
206640,0.125,54.125,1
150391,-22.125,63.875,1
218178,4.625,52.125,1
582170,-77.375,-11.125,1
179325,11.375,58.875,1
173544,6.125,59.875,1
182186,6.625,58.375,1
573698,-35.375,-9.625,1
215282,0.625,52.625,1
245030,-122.375,47.375,1
199422,-4.375,55.375,1
114600,30.125,70.125,1
223930,2.625,51.125,1
156269,7.375,62.875,1
174983,5.875,59.625,1
231095,-6.125,49.875,1
576408,-77.875,-10.125,1
206689,12.375,54.125,1
830014,-36.375,-54.125,1
156268,7.125,62.875,1
182196,9.125,58.375,1
189395,8.875,57.125,1
189435,18.875,57.125,1
206639,-0.125,54.125,1
186467,-3.125,57.625,1
206679,9.875,54.125,1
203738,-5.375,54.625,1
208116,9.125,53.875,1
345961,-89.625,29.875,1
179321,10.375,58.875,1
212422,5.625,53.125,1
219618,4.625,51.875,1
185087,11.875,57.875,1
183627,6.875,58.125,1
223938,4.625,51.125,1
226807,1.875,50.625,1
161974,-6.375,61.875,1
174982,5.625,59.625,1
180707,-3.125,58.625,1
198085,21.375,55.625,1
566501,-34.625,-8.375,1
222494,3.625,51.375,1
205198,-0.375,54.375,1
226796,-0.875,50.625,1
188007,21.875,57.375,1
164854,-6.375,61.375,1
199434,-1.375,55.375,1
234002,0.625,49.375,1
199420,-4.875,55.375,1
192219,-5.125,56.625,1
190780,-4.875,56.875,1
222496,4.125,51.375,1
205276,19.125,54.375,1
169286,21.625,60.625,1
208056,-5.875,53.875,1
282999,9.875,40.875,1
205241,10.375,54.375,1
216740,5.125,52.375,1
126065,16.375,68.125,1
200940,15.125,55.125,1
177886,11.625,59.125,1
202315,-1.125,54.875,1
126063,15.875,68.125,1
126059,14.875,68.125,1
703198,-60.375,-32.125,1
205255,13.875,54.375,1
237829,-122.625,48.625,1
175003,10.875,59.625,1
117437,19.375,69.625,1
196609,12.375,55.875,1
179318,9.625,58.875,1
160532,-6.875,62.125,1
546336,-35.875,-4.875,1
199496,14.125,55.375,1
225370,2.625,50.875,1
186554,18.625,57.625,1
592406,-38.375,-12.875,1
190897,24.375,56.875,1
186465,-3.625,57.625,1
153404,11.125,63.375,1
533343,-44.125,-2.625,1
110277,29.375,70.875,1
176442,10.625,59.375,1
124625,16.375,68.375,1
183648,12.125,58.125,1
231125,1.375,49.875,1
246952,-1.875,47.125,1
580730,-77.375,-10.875,1
170729,22.375,60.375,1
163527,21.875,61.625,1
619635,-71.125,-17.625,1
265712,8.125,43.875,1
216739,4.875,52.375,1
186455,-6.125,57.625,1
211000,10.125,53.375,1
189337,-5.625,57.125,1
177880,10.125,59.125,1
110265,26.375,70.875,1
111689,22.375,70.625,1
177829,-2.625,59.125,1
348842,-89.375,29.375,1
186468,-2.875,57.625,1
179353,18.375,58.875,1
180789,17.375,58.625,1
123180,15.125,68.625,1
176497,24.375,59.375,1
186471,-2.125,57.625,1
183628,7.125,58.125,1
180708,-2.875,58.625,1
199418,-5.375,55.375,1
185069,7.375,57.875,1
222495,3.875,51.375,1
192292,13.125,56.625,1
172156,19.125,60.125,1
182185,6.375,58.375,1
200875,-1.125,55.125,1
211019,14.875,53.375,1
126060,15.125,68.125,1
300341,25.375,37.875,1
173564,11.125,59.875,1
172169,22.375,60.125,1
192306,16.625,56.625,1
160534,-6.375,62.125,1
536161,-59.625,-3.125,1
190771,-7.125,56.875,1
199501,15.375,55.375,1
182208,12.125,58.375,1
288755,8.875,39.875,1
219619,4.875,51.875,1
193659,-5.125,56.375,1
262836,9.125,44.375,1
367600,-79.875,26.125,1
257187,36.875,45.375,1
198053,13.375,55.625,1
232554,-1.375,49.625,1
117481,30.375,69.625,1
197976,-5.875,55.625,1
212365,-8.625,53.125,1
113165,31.375,70.375,1
167829,17.375,60.875,1
180758,9.625,58.625,1
183633,8.375,58.125,1
262835,8.875,44.375,1
592407,-38.125,-12.875,1
137446,-18.375,66.125,1
209558,9.625,53.625,1
179268,-2.875,58.875,1
352027,-13.125,28.875,1
193746,16.625,56.375,1
187914,-1.375,57.375,1
691720,-49.875,-30.125,1
136137,14.375,66.375,1
203756,-0.875,54.625,1
219617,4.375,51.875,1
180766,11.625,58.625,1
163526,21.625,61.625,1
172076,-0.875,60.125,1
192216,-5.875,56.625,1
130383,15.875,67.375,1
186458,-5.375,57.625,1
123182,15.625,68.625,1
268576,4.125,43.375,1
160646,21.625,62.125,1
235440,0.125,49.125,1
120313,18.375,69.125,1
195171,12.875,56.125,1
300340,25.125,37.875,1
177916,19.125,59.125,1
268582,5.625,43.375,1
126058,14.625,68.125,1
283018,14.625,40.875,1
113137,24.375,70.375,1
275928,42.125,42.125,1
198051,12.875,55.625,1
192274,8.625,56.625,1
199490,12.625,55.375,1
304533,-6.625,37.125,1
210936,-5.875,53.375,1
275927,41.875,42.125,1
144766,11.625,64.875,1
265713,8.375,43.875,1
187898,-5.375,57.375,1
271453,3.375,42.875,1
179304,6.125,58.875,1
569574,13.625,-8.875,1
221003,-9.125,51.625,1
160585,6.375,62.125,1
159206,21.625,62.375,1
218135,-6.125,52.125,1
162021,5.375,61.875,1
185116,19.125,57.875,1
183575,-6.125,58.125,1
140322,-19.375,65.625,1
306087,21.875,36.875,1
288760,10.125,39.875,1
177885,11.375,59.125,1
297446,21.625,38.375,1
239263,-124.125,48.375,1
225368,2.125,50.875,1
206618,-5.375,54.125,1
223936,4.125,51.125,1
295812,-26.875,38.625,1
237828,-122.875,48.625,1
163461,5.375,61.625,1
153400,10.125,63.375,1
298889,22.375,38.125,1
294175,-76.125,38.875,1
138879,-20.125,65.875,1
172160,20.125,60.125,1
240707,-123.125,48.125,1
240704,-123.875,48.125,1
138891,-17.125,65.875,1
133257,14.375,66.875,1
196608,12.125,55.875,1
497556,9.125,3.625,1
274333,3.375,42.375,1
288738,4.625,39.875,1
305969,-7.625,36.875,1
189338,-5.375,57.125,1
192231,-2.125,56.625,1
275820,15.125,42.125,1
234005,1.375,49.375,1
